"date","uid","Confirmed","Recovered","Deaths","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","location"
2020-06-15,670,27,25,0,27,0,0,0,243.359,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Saint Vincent and the Grenadines"
2020-06-15,674,694,520,42,694,0,42,0,20449.054,0,1237.551,0,NA,NA,NA,NA,NA,NA,"",33.33,"San Marino"
2020-06-15,678,661,177,12,661,2,12,0,3016.048,9.126,54.754,0,NA,NA,NA,NA,NA,NA,"",NA,"Sao Tome and Principe"
2020-06-15,682,127541,84720,972,127541,4233,972,40,3663.511,121.589,27.92,1.149,1126653,20255,32.362,0.582,21405,0.615,"units unclear",69.91,"Saudi Arabia"
2020-06-15,686,5090,3344,60,5090,94,60,0,303.991,5.614,3.583,0,62763,1254,3.748,0.075,1233,0.074,"tests performed",61.11,"Senegal"
2020-06-15,688,12310,11511,254,12310,59,254,1,1809.071,8.671,37.328,0.147,308013,5085,45.265,0.747,4458,0.655,"people tested",24.07,"Serbia"
2020-06-15,690,11,11,0,11,0,0,0,111.857,0,0,0,NA,NA,NA,NA,NA,NA,"",33.33,"Seychelles"
2020-06-15,694,1169,680,51,1169,37,51,0,146.547,4.638,6.393,0,NA,NA,NA,NA,NA,NA,"",56.48,"Sierra Leone"
2020-06-15,702,40604,29589,26,40604,407,26,0,6940.448,69.569,4.444,0,340894,NA,58.269,NA,7990,1.366,"people tested",77.78,"Singapore"
2020-06-15,703,1548,1410,28,1548,3,28,0,283.535,0.549,5.129,0,196770,47,36.041,0.009,1028,0.188,"tests performed",51.85,"Slovakia"
2020-06-15,704,334,323,0,334,0,0,0,3.431,0,0,0,NA,NA,NA,NA,NA,NA,"",65.74,"Vietnam"
2020-06-15,705,1495,1359,109,1495,3,109,0,719.119,1.443,52.431,0,88165,567,42.409,0.273,576,0.277,"tests performed",33.33,"Slovenia"
2020-06-15,706,2618,577,88,2603,24,88,1,163.781,1.51,5.537,0.063,NA,NA,NA,NA,NA,NA,"",48.15,"Somalia"
2020-06-15,710,70038,38531,1480,70038,4302,1480,57,1180.906,72.536,24.954,0.961,1148933,26975,19.372,0.455,29411,0.496,"people tested",76.85,"South Africa"
2020-06-15,716,383,54,4,383,27,4,0,25.769,1.817,0.269,0,24613,507,1.656,0.034,387,0.026,"tests performed",70.37,"Zimbabwe"
2020-06-15,724,243928,150376,27136,244109,181,27136,0,5221.049,3.871,580.39,0,NA,NA,NA,NA,33289,0.712,"tests performed",57.41,"Spain"
2020-06-15,728,1693,49,27,1693,0,27,0,151.245,0,2.412,0,NA,NA,NA,NA,NA,NA,"",86.57,"South Sudan"
2020-06-15,729,7220,2610,459,7220,341,459,26,164.655,7.777,10.468,0.593,NA,NA,NA,NA,NA,NA,"",84.26,"Sudan"
2020-06-15,732,9,8,1,23,0,1,0,38.505,0,1.674,0,NA,NA,NA,NA,NA,NA,"",NA,"Western Sahara"
2020-06-15,740,208,9,3,208,12,3,0,354.565,20.456,5.114,0,NA,NA,NA,NA,NA,NA,"",93.52,"Suriname"
2020-06-15,748,490,249,4,490,4,4,1,422.354,3.448,3.448,0.862,NA,NA,NA,NA,NA,NA,"",84.26,"Eswatini"
2020-06-15,752,51614,0,4874,51614,683,4874,0,5110.666,67.629,482.609,0,NA,NA,NA,NA,8645,0.856,"people tested",40.74,"Sweden"
2020-06-15,756,31117,28800,1938,31034,23,1676,0,3585.831,2.658,193.654,0,468729,6498,54.159,0.751,5401,0.624,"tests performed",46.3,"Switzerland"
2020-06-15,760,177,74,6,177,7,6,0,10.114,0.4,0.343,0,NA,NA,NA,NA,NA,NA,"",61.11,"Syria"
2020-06-15,762,5035,3409,50,5035,64,50,0,527.908,6.71,5.242,0,NA,NA,NA,NA,NA,NA,"",64.81,"Tajikistan"
2020-06-15,764,3135,2987,58,3135,1,58,0,44.914,0.014,0.831,0,NA,NA,NA,NA,7164,0.103,"samples tested",56.48,"Thailand"
2020-06-15,768,530,291,13,531,1,13,0,64.14,0.121,1.57,0,25606,63,3.093,0.008,333,0.04,"samples tested",56.48,"Togo"
2020-06-15,780,123,109,8,123,6,8,0,87.889,4.287,5.716,0,NA,NA,NA,NA,NA,NA,"",77.78,"Trinidad and Tobago"
2020-06-15,784,42294,27462,289,42294,394,289,1,4276.268,39.837,29.22,0.101,NA,27000,NA,2.73,40429,4.088,"samples tested",69.44,"United Arab Emirates"
2020-06-15,788,1096,998,49,1096,2,49,0,92.735,0.169,4.146,0,62922,1492,5.324,0.126,1004,0.085,"tests performed",29.63,"Tunisia"
2020-06-15,792,178239,151417,4807,178239,1562,4807,15,2113.362,18.52,56.996,0.178,2674203,42032,31.708,0.498,42321,0.502,"tests performed",63.89,"Turkey"
2020-06-15,796,12,11,1,12,0,1,0,309.933,0,25.828,0,NA,NA,NA,NA,NA,NA,"",NA,"Turks and Caicos Islands, United Kingdom"
2020-06-15,800,696,240,0,696,11,0,0,15.216,0.24,0,0,130380,2212,2.85,0.048,2529,0.055,"samples tested",84.26,"Uganda"
2020-06-15,804,31851,14596,899,31154,648,889,9,712.356,14.817,20.328,0.206,497284,7950,11.371,0.182,9457,0.216,"units unclear",64.35,"Ukraine"
2020-06-15,807,4057,1710,188,4057,155,188,9,1947.316,74.398,90.238,4.32,NA,NA,NA,NA,NA,NA,"",NA,"North Macedonia"
2020-06-15,818,44598,11931,1575,44598,1618,1575,91,435.807,15.811,15.391,0.889,NA,NA,NA,NA,NA,NA,"",71.3,"Egypt"
2020-06-15,826,271969,512,41746,295889,1514,41698,36,4358.616,22.302,614.236,0.53,4677522,67808,68.903,0.999,88282,1.3,"tests performed",71.3,"United Kingdom"
2020-06-15,833,336,312,24,336,0,24,0,3951.454,0,282.247,0,NA,NA,NA,NA,NA,NA,"",NA,"Isle of Man, United Kingdom"
2020-06-15,834,509,183,21,509,0,21,0,8.521,0,0.352,0,NA,NA,NA,NA,NA,NA,"",32.41,"Tanzania"
2020-06-15,840,2094366,561816,116382,2094069,19543,115732,296,6326.442,59.042,349.641,0.894,24018746,435160,72.564,1.315,477927,1.444,"units unclear (incl. non-PCR)",68.98,"US"
2020-06-15,854,894,799,53,894,0,53,0,42.768,0,2.535,0,NA,NA,NA,NA,NA,NA,"",49.07,"Burkina Faso"
2020-06-15,858,848,788,23,848,1,23,0,244.118,0.288,6.621,0,53265,403,15.334,0.116,690,0.199,"tests performed",57.41,"Uruguay"
2020-06-15,860,5080,3943,19,5103,109,19,0,152.469,3.257,0.568,0,NA,NA,NA,NA,NA,NA,"",67.13,"Uzbekistan"
2020-06-15,862,2978,835,25,2978,74,25,1,104.727,2.602,0.879,0.035,NA,NA,NA,NA,NA,NA,"",72.22,"Venezuela"
2020-06-15,887,728,53,164,728,23,164,4,24.408,0.771,5.499,0.134,NA,NA,NA,NA,NA,NA,"",58.33,"Yemen"
2020-06-15,894,1358,1122,11,1358,1,11,1,73.869,0.054,0.598,0.054,NA,NA,NA,NA,NA,NA,"",39.81,"Zambia"
2020-06-15,8888,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MS Zaandam"
2020-06-15,9999,712,651,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diamond Princess"
2020-06-16,4,25527,5164,478,25527,761,478,7,655.743,19.549,12.279,0.18,NA,NA,NA,NA,NA,NA,"",78.7,"Afghanistan"
2020-06-16,8,1590,1055,36,1590,69,36,0,552.505,23.977,12.51,0,NA,NA,NA,NA,NA,NA,"",67.59,"Albania"
2020-06-16,12,11031,7735,777,11031,112,777,10,251.556,2.554,17.719,0.228,NA,NA,NA,NA,NA,NA,"",65.74,"Algeria"
2020-06-16,20,853,789,51,853,0,51,0,11039.928,0,660.066,0,NA,NA,NA,NA,NA,NA,"",38.89,"Andorra"
2020-06-16,24,142,64,6,142,2,6,0,4.321,0.061,0.183,0,NA,NA,NA,NA,NA,NA,"",75.93,"Angola"
2020-06-16,28,26,20,3,26,0,3,0,265.501,0,30.635,0,NA,NA,NA,NA,NA,NA,"",NA,"Antigua and Barbuda"
2020-06-16,31,10324,5739,122,10324,367,122,3,1018.229,36.196,12.033,0.296,NA,NA,NA,NA,NA,NA,"",83.33,"Azerbaijan"
2020-06-16,32,32785,9891,854,32772,1208,854,21,725.112,26.728,18.896,0.465,245059,5118,5.422,0.113,6001,0.133,"tests performed",88.89,"Argentina"
2020-06-16,36,7347,6856,102,7335,15,102,0,287.648,0.588,4,0,1848347,20198,72.485,0.792,28238,1.107,"tests performed",46.76,"Australia"
2020-06-16,40,17135,16066,678,17065,27,678,1,1894.764,2.998,75.28,0.111,532700,5030,59.147,0.558,4540,0.504,"tests performed",43.52,"Austria"
2020-06-16,44,103,68,11,104,1,11,0,264.464,2.543,27.972,0,NA,NA,NA,NA,NA,NA,"",NA,"Bahamas"
2020-06-16,48,19013,13267,46,19013,786,46,3,11173.713,461.923,27.034,1.763,438080,12888,257.454,7.574,8549,5.024,"units unclear",75,"Bahrain"
2020-06-16,50,90619,18731,1209,90619,3099,1209,38,550.242,18.817,7.341,0.231,536717,17214,3.259,0.105,15889,0.096,"samples tested",74.54,"Bangladesh"
2020-06-16,51,17064,6276,285,17064,397,285,16,5758.573,133.975,96.179,5.4,NA,NA,NA,NA,NA,NA,"",NA,"Armenia"
2020-06-16,52,97,83,7,97,1,7,0,337.543,3.48,24.359,0,NA,NA,NA,NA,NA,NA,"",66.67,"Barbados"
2020-06-16,56,60100,16610,9661,60290,148,9685,7,5202.071,12.77,835.662,0.604,839864,11175,72.467,0.964,9265,0.799,"units unclear",50,"Belgium"
2020-06-16,60,144,127,9,144,0,9,0,2312.399,0,144.525,0,NA,NA,NA,NA,NA,NA,"",62.04,"Bermuda, United Kingdom"
2020-06-16,64,67,22,0,67,1,0,0,86.831,1.296,0,0,NA,NA,NA,NA,NA,NA,"",77.78,"Bhutan"
2020-06-16,68,19073,3430,632,19073,614,632,21,1633.938,52.6,54.142,1.799,50114,1358,4.293,0.116,1501,0.129,"units unclear",85.19,"Bolivia"
2020-06-16,70,3040,2162,165,3039,38,164,1,926.294,11.582,49.988,0.305,NA,NA,NA,NA,NA,NA,"",51.85,"Bosnia and Herzegovina"
2020-06-16,72,60,24,1,60,0,1,0,25.514,0,0.425,0,NA,NA,NA,NA,NA,NA,"",49.07,"Botswana"
2020-06-16,76,888271,477709,43959,888271,20647,43959,627,4178.931,97.135,206.808,2.95,NA,NA,NA,NA,NA,NA,"",77.31,"Brazil"
2020-06-16,84,21,16,2,21,0,2,0,52.814,0,5.03,0,NA,NA,NA,NA,NA,NA,"",73.15,"Belize"
2020-06-16,92,8,7,1,8,0,1,0,264.577,0,33.072,0,NA,NA,NA,NA,NA,NA,"",NA,"British Virgin Islands, United Kingdom"
2020-06-16,96,141,138,2,141,0,2,0,322.298,0,4.572,0,NA,NA,NA,NA,NA,NA,"",49.07,"Brunei"
2020-06-16,100,3341,1784,176,3341,51,176,2,480.827,7.34,25.329,0.288,108325,3839,15.59,0.552,2370,0.341,"tests performed",38.89,"Bulgaria"
2020-06-16,104,262,175,6,262,0,6,0,4.815,0,0.11,0,55412,2061,1.018,0.038,1857,0.034,"samples tested",80.56,"Burma"
2020-06-16,108,85,45,1,104,10,1,0,8.746,0.841,0.084,0,NA,NA,NA,NA,NA,NA,"",19.44,"Burundi"
2020-06-16,112,54680,30420,312,54680,707,312,4,5786.659,74.82,33.018,0.423,760549,10632,80.487,1.125,15899,1.683,"tests performed",13.89,"Belarus"
2020-06-16,116,128,125,0,128,0,0,0,7.656,0,0,0,NA,NA,NA,NA,NA,NA,"",40.74,"Cambodia"
2020-06-16,120,9864,5570,276,9864,0,276,0,371.583,0,10.397,0,NA,NA,NA,NA,NA,NA,"",60.19,"Cameroon"
2020-06-16,124,100763,61466,8228,99136,360,8175,29,2626.665,9.538,216.601,0.768,2183400,30700,57.85,0.813,36191,0.959,"people tested",70.83,"Canada"
2020-06-16,132,760,340,7,760,10,7,1,1366.936,17.986,12.59,1.799,NA,NA,NA,NA,NA,NA,"",77.78,"Cabo Verde"
2020-06-16,136,187,115,1,187,0,1,0,2845.405,0,15.216,0,NA,NA,NA,NA,NA,NA,"",NA,"Cayman Islands, United Kingdom"
2020-06-16,140,2222,369,7,2289,67,10,3,473.936,13.872,2.07,0.621,NA,NA,NA,NA,NA,NA,"",64.81,"Central African Republic"
2020-06-16,144,1905,1342,11,1905,16,11,0,88.964,0.747,0.514,0,NA,NA,NA,NA,NA,NA,"",55.56,"Sri Lanka"
2020-06-16,148,850,720,73,850,0,73,0,51.748,0,4.444,0,NA,NA,NA,NA,NA,NA,"",74.07,"Chad"
2020-06-16,152,179436,148792,3362,179436,5143,3362,39,9386.589,269.039,175.872,2.04,873533,14575,45.696,0.762,18134,0.949,"tests performed",78.24,"Chile"
2020-06-16,156,84378,79489,4638,84378,43,4638,0,58.623,0.03,3.222,0,NA,NA,NA,NA,NA,NA,"",81.94,"China"
2020-06-16,158,445,433,7,445,2,7,0,18.684,0.084,0.294,0,74699,NA,3.136,NA,135,0.006,"tests performed",22.22,"Taiwan*"
2020-06-16,170,53168,19985,1808,53063,2124,1726,59,1042.846,41.743,33.921,1.16,519990,12402,10.219,0.244,12446,0.245,"samples tested",87.04,"Colombia"
2020-06-16,174,176,114,2,176,0,2,0,202.393,0,2.3,0,NA,NA,NA,NA,NA,NA,"",NA,"Comoros"
2020-06-16,175,2310,2058,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayotte, France"
2020-06-16,178,883,391,27,883,104,27,2,160.019,18.847,4.893,0.362,NA,NA,NA,NA,NA,NA,"",73.15,"Congo (Brazzaville)"
2020-06-16,180,4837,613,112,4837,60,112,6,54.008,0.67,1.251,0.067,NA,NA,NA,NA,NA,NA,"",80.56,"Congo (Kinshasa)"
2020-06-16,188,1744,771,12,1744,29,12,0,342.356,5.693,2.356,0,24557,278,4.821,0.055,375,0.074,"people tested",72.22,"Costa Rica"
2020-06-16,191,2254,2140,107,2254,2,107,0,549.051,0.487,26.064,0,70526,272,17.179,0.066,202,0.049,"people tested",36.11,"Croatia"
2020-06-16,192,2262,1965,84,2262,14,84,0,199.707,1.236,7.416,0,141151,2320,12.462,0.205,2315,0.204,"tests performed",100,"Cuba"
2020-06-16,196,985,807,18,985,2,18,0,1124.559,2.283,20.55,0,NA,NA,NA,NA,NA,NA,"",68.52,"Cyprus"
2020-06-16,203,10064,7296,330,10064,40,330,1,939.772,3.735,30.815,0.093,505846,4023,47.236,0.376,3143,0.293,"tests performed",41.67,"Czechia"
2020-06-16,204,483,232,9,483,13,9,2,39.841,1.072,0.742,0.165,NA,NA,NA,NA,NA,NA,"",41.67,"Benin"
2020-06-16,208,12217,11090,598,12217,24,598,1,2109.215,4.144,103.242,0.173,836786,18198,144.468,3.142,14193,2.45,"tests performed",62.96,"Denmark"
2020-06-16,212,18,16,0,18,0,0,0,250.031,0,0,0,NA,NA,NA,NA,NA,NA,"",74.07,"Dominica"
2020-06-16,214,23271,14025,605,23271,309,605,13,2145.207,28.485,55.771,1.198,NA,NA,NA,NA,NA,NA,"",78.7,"Dominican Republic"
2020-06-16,218,47322,23349,3929,47322,571,3929,33,2682.188,32.364,222.694,1.87,92964,1863,5.269,0.106,1526,0.086,"units unclear",86.11,"Ecuador"
2020-06-16,222,3826,1926,74,3826,106,76,2,589.868,16.342,11.717,0.308,130677,2473,20.147,0.381,2432,0.375,"tests performed",90.74,"El Salvador"
2020-06-16,226,1306,200,12,1306,0,12,0,930.872,0,8.553,0,NA,NA,NA,NA,NA,NA,"",NA,"Equatorial Guinea"
2020-06-16,231,3521,620,60,3521,176,60,3,30.627,1.531,0.522,0.026,192087,5102,1.671,0.044,5679,0.049,"tests performed",80.56,"Ethiopia"
2020-06-16,232,109,39,0,109,13,0,0,30.735,3.666,0,0,NA,NA,NA,NA,NA,NA,"",93.52,"Eritrea"
2020-06-16,233,1974,1717,69,1974,1,69,0,1488.083,0.754,52.015,0,99144,1449,74.739,1.092,895,0.675,"tests performed",37.96,"Estonia"
2020-06-16,234,187,187,0,187,0,0,0,3826.87,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Faroe Islands, Denmark"
2020-06-16,238,13,13,0,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Falkland Islands (Malvinas), United Kingdom"
2020-06-16,242,18,18,0,18,0,0,0,20.079,0,0,0,4208,39,4.694,0.044,57,0.064,"samples tested",78.7,"Fiji"
2020-06-16,246,7108,6200,326,7108,4,326,0,1282.866,0.722,58.837,0,225786,2913,40.75,0.526,2182,0.394,"samples tested",29.63,"Finland"
2020-06-16,250,189996,69719,29375,157372,152,29436,29,2410.963,2.329,450.964,0.444,NA,30932,NA,0.474,30746,0.471,"people tested",65.74,"France"
2020-06-16,254,1326,552,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Guiana, France"
2020-06-16,258,60,60,0,60,0,0,0,213.596,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"French Polynesia, France"
2020-06-16,262,4501,3183,43,4501,36,43,0,4555.659,36.437,43.522,0,NA,NA,NA,NA,NA,NA,"",50.93,"Djibouti"
2020-06-16,266,4033,1334,27,4033,570,27,4,1811.991,256.096,12.131,1.797,NA,NA,NA,NA,NA,NA,"",58.33,"Gabon"
2020-06-16,268,879,704,14,879,0,14,0,220.346,0,3.509,0,NA,NA,NA,NA,NA,NA,"",60.19,"Georgia"
2020-06-16,270,30,24,1,30,2,1,0,12.414,0.828,0.414,0,NA,NA,NA,NA,NA,NA,"",74.07,"Gambia"
2020-06-16,275,505,415,3,686,13,5,0,134.472,2.548,0.98,0,NA,NA,NA,NA,NA,NA,"",80.56,"West Bank and Gaza"
2020-06-16,276,187682,172692,8807,186839,378,8800,9,2230.01,4.512,105.032,0.107,NA,NA,NA,NA,48886,0.583,"tests performed",44.44,"Germany"
2020-06-16,288,11964,4258,54,11964,0,54,0,385.029,0,1.738,0,261319,3309,8.41,0.106,2729,0.088,"samples tested",56.48,"Ghana"
2020-06-16,292,176,174,0,176,0,0,0,5223.947,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Gibraltar, United Kingdom"
2020-06-16,300,3134,1374,184,3134,13,184,1,300.68,1.247,17.653,0.096,259736,4882,24.919,0.468,3997,0.383,"tests performed",35.19,"Greece"
2020-06-16,304,13,13,0,13,0,0,0,228.986,0,0,0,NA,NA,NA,NA,NA,NA,"",46.3,"Greenland, Denmark"
2020-06-16,308,23,22,0,23,0,0,0,204.41,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Grenada"
2020-06-16,312,171,157,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guadeloupe, France"
2020-06-16,320,10272,1966,399,10272,427,399,15,573.356,23.834,22.271,0.837,NA,NA,NA,NA,NA,NA,"",96.3,"Guatemala"
2020-06-16,324,4572,3259,26,4572,40,26,1,348.136,3.046,1.98,0.076,NA,NA,NA,NA,NA,NA,"",54.63,"Guinea"
2020-06-16,328,159,99,12,159,0,12,0,202.146,0,15.256,0,NA,NA,NA,NA,NA,NA,"",83.33,"Guyana"
2020-06-16,332,4441,24,76,4441,132,76,3,389.475,11.576,6.665,0.263,NA,NA,NA,NA,NA,NA,"",74.07,"Haiti"
2020-06-16,336,12,12,0,12,0,0,0,14833.127,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Holy See"
2020-06-16,340,9178,1025,322,9178,320,322,10,926.639,32.308,32.51,1.01,NA,NA,NA,NA,NA,NA,"",96.3,"Honduras"
2020-06-16,348,4076,2485,563,4077,1,565,2,422.034,0.104,58.486,0.207,236828,1451,24.515,0.15,3194,0.331,"tests performed",62.96,"Hungary"
2020-06-16,352,1810,1796,10,1810,0,10,0,5304.029,0,29.304,0,63360,176,185.67,0.516,70,0.205,"tests performed",34.26,"Iceland"
2020-06-16,356,343091,180013,9900,343091,10667,9900,380,248.616,7.73,7.174,0.275,5921069,146936,4.291,0.106,143565,0.104,"samples tested",76.85,"India"
2020-06-16,360,39294,15123,2198,39294,1017,2198,64,143.659,3.718,8.036,0.234,339309,10119,1.241,0.037,8237,0.03,"people tested",68.06,"Indonesia"
2020-06-16,364,189876,150590,8950,189876,2449,8950,113,2260.618,29.157,106.557,1.345,1293609,24415,15.401,0.291,23573,0.281,"tests performed",48.15,"Iran"
2020-06-16,368,21315,9271,652,21315,1106,652,45,529.927,27.497,16.21,1.119,NA,NA,NA,NA,NA,NA,"",92.59,"Iraq"
2020-06-16,372,25321,22698,1706,25321,18,1706,0,5127.996,3.645,345.498,0,386596,2112,78.293,0.428,2684,0.544,"tests performed",72.22,"Ireland"
2020-06-16,376,19237,15415,302,19338,217,302,0,2234.176,25.071,34.891,0,789518,16233,91.215,1.875,13414,1.55,"tests performed",75,"Israel"
2020-06-16,380,237290,177010,34371,237290,301,34371,26,3924.625,4.978,568.474,0.43,4695707,46882,77.664,0.775,53865,0.891,"tests performed",55.56,"Italy"
2020-06-16,383,1486,953,33,1615,129,33,0,835.587,66.743,17.074,0,NA,NA,NA,NA,NA,NA,"",42.59,"Kosovo"
2020-06-16,384,5439,2590,46,5439,355,46,1,206.192,13.458,1.744,0.038,NA,NA,NA,NA,NA,NA,"",57.41,"Cote d'Ivoire"
2020-06-16,388,621,430,10,621,4,10,0,209.715,1.351,3.377,0,NA,NA,NA,NA,NA,NA,"",64.81,"Jamaica"
2020-06-16,392,17439,15567,929,17587,85,927,2,139.054,0.672,7.329,0.016,344526,3608,2.724,0.029,3353,0.027,"people tested",27.78,"Japan"
2020-06-16,398,15192,9388,81,15192,383,81,4,809.088,20.398,4.314,0.213,1184416,23640,63.079,1.259,26551,1.414,"tests performed",80.09,"Kazakhstan"
2020-06-16,400,979,692,9,979,18,9,0,95.951,1.764,0.882,0,NA,NA,NA,NA,NA,NA,"",48.15,"Jordan"
2020-06-16,404,3727,1286,104,3727,133,104,1,69.312,2.473,1.934,0.019,121956,3255,2.268,0.061,3039,0.057,"units unclear",93.52,"Kenya"
2020-06-16,410,12155,10760,278,12155,34,278,1,237.082,0.663,5.422,0.02,1097135,12209,21.4,0.238,12657,0.247,"people tested",56.94,"Korea, South"
2020-06-16,414,36431,27531,298,36431,511,298,2,8530.725,119.656,69.78,0.468,340142,2755,79.648,0.645,2663,0.624,"tests performed",85.19,"Kuwait"
2020-06-16,417,2472,1847,28,2472,100,28,1,378.898,15.328,4.292,0.153,NA,NA,NA,NA,NA,NA,"",76.39,"Kyrgyzstan"
2020-06-16,418,19,19,0,19,0,0,0,2.611,0,0,0,NA,NA,NA,NA,NA,NA,"",36.11,"Laos"
2020-06-16,422,1464,875,32,1464,18,32,0,214.492,2.637,4.688,0,NA,NA,NA,NA,NA,NA,"",74.07,"Lebanon"
2020-06-16,426,4,2,0,4,0,0,0,1.867,0,0,0,NA,NA,NA,NA,NA,NA,"",62.04,"Lesotho"
2020-06-16,428,1097,845,28,1097,0,28,0,581.592,0,14.845,0,129836,1691,68.835,0.897,1398,0.741,"tests performed",46.3,"Latvia"
2020-06-16,430,498,221,33,498,40,33,1,98.464,7.909,6.525,0.198,NA,NA,NA,NA,NA,NA,"",79.63,"Liberia"
2020-06-16,434,467,70,10,467,49,10,2,67.964,7.131,1.455,0.291,NA,NA,NA,NA,NA,NA,"",93.52,"Libya"
2020-06-16,438,82,55,1,83,0,1,0,2176.364,0,26.221,0,NA,NA,NA,NA,NA,NA,"",NA,"Liechtenstein"
2020-06-16,440,1773,1429,76,1773,5,76,1,651.29,1.837,27.918,0.367,369546,4410,135.748,1.62,4210,1.546,"samples tested",60.19,"Lithuania"
2020-06-16,442,4072,3931,110,4072,2,110,0,6505.042,3.195,175.726,0,116869,5923,186.699,9.462,3994,6.38,"people tested",37.96,"Luxembourg"
2020-06-16,450,1290,384,10,1290,18,10,0,46.586,0.65,0.361,0,NA,NA,NA,NA,NA,NA,"",70.37,"Madagascar"
2020-06-16,454,555,69,6,556,9,6,0,29.064,0.47,0.314,0,NA,NA,NA,NA,NA,NA,"",57.41,"Malawi"
2020-06-16,458,8494,7400,121,8494,41,121,0,262.436,1.267,3.738,0,659632,3422,20.38,0.106,5616,0.174,"people tested",46.3,"Malaysia"
2020-06-16,462,2065,1540,8,2065,30,8,0,3820.24,55.5,14.8,0,36857,NA,68.185,NA,786,1.454,"samples tested",NA,"Maldives"
2020-06-16,466,1860,1125,104,1860,51,104,0,91.848,2.518,5.136,0,NA,NA,NA,NA,NA,NA,"",52.78,"Mali"
2020-06-16,470,650,603,9,650,2,9,0,1472.124,4.53,20.383,0,87004,911,197.047,2.063,1012,2.292,"tests performed",NA,"Malta"
2020-06-16,474,202,98,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martinique, France"
2020-06-16,478,1887,360,91,1887,104,91,4,405.836,22.367,19.571,0.86,NA,NA,NA,NA,NA,NA,"",77.78,"Mauritania"
2020-06-16,480,337,325,10,337,0,10,0,264.986,0,7.863,0,NA,NA,NA,NA,NA,NA,"",33.33,"Mauritius"
2020-06-16,484,150264,112292,17580,150264,3427,17580,439,1165.445,26.58,136.35,3.405,430898,12310,3.342,0.095,9840,0.076,"people tested",70.83,"Mexico"
2020-06-16,492,99,93,4,99,0,5,0,2522.679,0,127.408,0,NA,NA,NA,NA,NA,NA,"",NA,"Monaco"
2020-06-16,496,197,109,0,197,0,0,0,60.092,0,0,0,NA,NA,NA,NA,NA,NA,"",62.96,"Mongolia"
2020-06-16,498,11879,6794,411,11879,139,411,5,2944.747,34.457,101.885,1.239,NA,NA,NA,NA,NA,NA,"",80.56,"Moldova"
2020-06-16,499,326,315,9,326,1,9,0,519.057,1.592,14.33,0,NA,NA,NA,NA,NA,NA,"",NA,"Montenegro"
2020-06-16,500,11,10,1,11,0,1,0,2200.44,0,200.04,0,NA,NA,NA,NA,NA,NA,"",NA,"Montserrat, United Kingdom"
2020-06-16,504,8885,7828,212,8838,104,212,0,239.444,2.818,5.744,0,455768,16496,12.348,0.447,16600,0.45,"people tested",76.85,"Morocco"
2020-06-16,508,609,157,3,609,26,3,0,19.485,0.832,0.096,0,NA,NA,NA,NA,NA,NA,"",62.04,"Mozambique"
2020-06-16,512,24524,9533,108,24524,1043,108,4,4802.392,204.245,21.149,0.783,NA,2627,NA,0.514,3078,0.603,"people tested",87.96,"Oman"
2020-06-16,516,32,17,0,32,0,0,0,12.594,0,0,0,NA,NA,NA,NA,NA,NA,"",62.96,"Namibia"
2020-06-16,524,6211,1041,19,6211,451,19,0,213.167,15.479,0.652,0,NA,NA,NA,NA,NA,NA,"",92.59,"Nepal"
2020-06-16,528,48948,0,6065,48783,0,6059,0,2847.001,0,353.606,0,NA,NA,NA,NA,9157,0.534,"people tested",59.26,"Netherlands"
2020-06-16,531,22,19,1,22,0,1,0,134.065,0,6.094,0,NA,NA,NA,NA,NA,NA,"",NA,"Curacao, Netherlands"
2020-06-16,533,101,98,3,101,0,3,0,945.994,0,28.099,0,NA,NA,NA,NA,NA,NA,"",32.41,"Aruba, Netherlands"
2020-06-16,534,77,62,15,77,0,15,0,1795.625,0,349.797,0,NA,NA,NA,NA,NA,NA,"",NA,"Sint Maarten, Netherlands"
2020-06-16,535,7,7,0,7,0,0,0,266.962,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Bonaire, Sint Eustatius and Saba, Netherlands"
